strategy,expiry,entry_time,exit_time,entry_reason,exit_reason,legs,gross_pnl,charges,net_pnl
IronCondor,2024-04-10,2024-04-10 09:20:00,2024-04-10 10:25:00,entry,target,"SELL:NIFTY10APR24CE22800@13.85,BUY:NIFTY10APR24CE22900@3.85,SELL:NIFTY10APR24PE22600@27.55,BUY:NIFTY10APR24PE22500@11.7",627.5,195.03,432.47
IronCondor,2024-04-18,2024-04-18 09:20:00,2024-04-18 09:44:00,entry,stop_loss,"SELL:NIFTY18APR24CE22350@11.8,BUY:NIFTY18APR24CE22450@3.55,SELL:NIFTY18APR24PE22150@15.9,BUY:NIFTY18APR24PE22050@6.65",-790.0,195.85,-985.85
IronCondor,2024-04-25,2024-04-25 09:20:00,2024-04-25 10:14:00,entry,stop_loss,"SELL:NIFTY25APR24CE22450@16.6,BUY:NIFTY25APR24CE22550@5.55,SELL:NIFTY25APR24PE22250@23.4,BUY:NIFTY25APR24PE22150@8.95",-1005.0,199.19,-1204.19
IronCondor,2024-05-02,2024-05-02 09:20:00,2024-05-02 13:37:00,entry,target,"SELL:NIFTY02MAY24CE22750@27.15,BUY:NIFTY02MAY24CE22850@8.6,SELL:NIFTY02MAY24PE22550@28.5,BUY:NIFTY02MAY24PE22450@14.0",837.5,196.65,640.85
IronCondor,2024-05-09,2024-05-09 09:20:00,2024-05-09 10:25:00,entry,stop_loss,"SELL:NIFTY09MAY24CE22400@25.75,BUY:NIFTY09MAY24CE22500@10.4,SELL:NIFTY09MAY24PE22200@41.35,BUY:NIFTY09MAY24PE22100@19.95",-982.5,205.16,-1187.66
IronCondor,2024-05-16,2024-05-16 09:20:00,2024-05-16 10:22:00,entry,stop_loss,"SELL:NIFTY16MAY24CE22400@17.55,BUY:NIFTY16MAY24CE22500@5.2,SELL:NIFTY16MAY24PE22200@31.5,BUY:NIFTY16MAY24PE22100@13.7",-807.5,202.0,-1009.5
IronCondor,2024-05-23,2024-05-23 09:20:00,2024-05-23 11:58:00,entry,stop_loss,"SELL:NIFTY23MAY24CE22700@29.9,BUY:NIFTY23MAY24CE22800@10.05,SELL:NIFTY23MAY24PE22500@29.55,BUY:NIFTY23MAY24PE22400@13.75",-1210.0,205.09,-1415.09
IronCondor,2024-05-30,2024-05-30 09:20:00,2024-05-30 14:31:00,entry,stop_loss,"SELL:NIFTY30MAY24CE22800@42.25,BUY:NIFTY30MAY24CE22900@20.15,SELL:NIFTY30MAY24PE22600@50.75,BUY:NIFTY30MAY24PE22500@25.45",-1237.5,206.05,-1443.55
IronCondor,2024-06-06,2024-06-06 09:20:00,2024-06-06 13:25:00,entry,target,"SELL:NIFTY06JUN24CE22750@86.75,BUY:NIFTY06JUN24CE22850@57.45,SELL:NIFTY06JUN24PE22550@89.05,BUY:NIFTY06JUN24PE22450@55.95",1560.0,214.85,1345.15
IronCondor,2024-06-13,2024-06-13 09:20:00,2024-06-13 11:40:00,entry,target,"SELL:NIFTY13JUN24CE23550@20.4,BUY:NIFTY13JUN24CE23650@6.6,SELL:NIFTY13JUN24PE23350@31.95,BUY:NIFTY13JUN24PE23250@13.3",850.0,196.28,653.72
IronCondor,2024-06-20,2024-06-20 09:20:00,2024-06-20 10:42:00,entry,target,"SELL:NIFTY20JUN24CE23600@32.15,BUY:NIFTY20JUN24CE23700@14.3,SELL:NIFTY20JUN24PE23400@50.1,BUY:NIFTY20JUN24PE23300@25.1",1085.0,201.17,883.83
IronCondor,2024-06-27,2024-06-27 09:20:00,2024-06-27 12:15:00,entry,stop_loss,"SELL:NIFTY27JUN24CE23950@32.5,BUY:NIFTY27JUN24CE24050@14.2,SELL:NIFTY27JUN24PE23750@36.55,BUY:NIFTY27JUN24PE23650@15.6",-1170.0,205.91,-1375.91
IronCondor,2024-07-04,2024-07-04 09:20:00,2024-07-04 10:58:00,entry,target,"SELL:NIFTY04JUL24CE24450@19.1,BUY:NIFTY04JUL24CE24550@5.8,SELL:NIFTY04JUL24PE24250@28.4,BUY:NIFTY04JUL24PE24150@11.9",755.0,195.69,559.31
IronCondor,2024-07-11,2024-07-11 09:20:00,2024-07-11 10:48:00,entry,stop_loss,"SELL:NIFTY11JUL24CE24450@16.85,BUY:NIFTY11JUL24CE24550@4.95,SELL:NIFTY11JUL24PE24250@19.7,BUY:NIFTY11JUL24PE24150@8.0",-792.5,196.29,-988.79
IronCondor,2024-07-18,2024-07-18 09:20:00,2024-07-18 09:50:00,entry,stop_loss,"SELL:NIFTY18JUL24CE24650@20.1,BUY:NIFTY18JUL24CE24750@5.9,SELL:NIFTY18JUL24PE24450@18.8,BUY:NIFTY18JUL24PE24350@8.05",-1082.5,198.11,-1280.61
IronCondor,2024-07-25,2024-07-25 09:20:00,2024-07-25 10:18:00,entry,target,"SELL:NIFTY25JUL24CE24350@25.25,BUY:NIFTY25JUL24CE24450@11.35,SELL:NIFTY25JUL24PE24150@47.0,BUY:NIFTY25JUL24PE24050@22.15",962.5,199.82,762.68
