file,raw_rows,dropped_outside_hours,dropped_duplicates,bad_ohlc_rows,zero_close_rows,neg_close_rows,iv_spike_capped,iv_zero_ffilled,zero_volume_rows,clean_rows,date_min,date_max,index,expiry_type,side,bucket,error
2021-01-01_2021-01-31.json,7499.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7499,2021-01-01,2021-01-29,nifty,week,call,ATM,
2021-01-31_2021-03-02.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,229.0,8250,2021-02-01,2021-03-02,nifty,week,call,ATM,
2021-03-02_2021-04-01.json,7875.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,7875,2021-03-02,2021-04-01,nifty,week,call,ATM,
2021-04-01_2021-05-01.json,7125.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7125,2021-04-01,2021-04-30,nifty,week,call,ATM,
2021-05-01_2021-05-31.json,7500.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,7500,2021-05-03,2021-05-31,nifty,week,call,ATM,
2021-05-31_2021-06-30.json,8624.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8624,2021-05-31,2021-06-30,nifty,week,call,ATM,
2021-06-30_2021-07-30.json,8249.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8249,2021-06-30,2021-07-30,nifty,week,call,ATM,
2021-07-30_2021-08-29.json,7508.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7500,2021-07-30,2021-08-27,nifty,week,call,ATM,
2021-08-29_2021-09-28.json,7887.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7875,2021-08-30,2021-09-28,nifty,week,call,ATM,
2021-09-28_2021-10-28.json,8269.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,8250,2021-09-28,2021-10-28,nifty,week,call,ATM,
2021-10-28_2021-11-27.json,7202.0,77.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,7125,2021-10-28,2021-11-26,nifty,week,call,ATM,
2021-11-27_2021-12-27.json,7896.0,21.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,7875,2021-11-29,2021-12-27,nifty,week,call,ATM,
2021-12-27_2022-01-26.json,8269.0,19.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,8250,2021-12-27,2022-01-25,nifty,week,call,ATM,
2022-01-26_2022-02-25.json,8269.0,19.0,0.0,0.0,0.0,0.0,8.0,14.0,1.0,8250,2022-01-27,2022-02-25,nifty,week,call,ATM,
2022-02-25_2022-03-27.json,7143.0,18.0,0.0,0.0,0.0,0.0,4.0,19.0,3.0,7125,2022-02-25,2022-03-25,nifty,week,call,ATM,
2022-03-27_2022-04-26.json,7518.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7500,2022-03-28,2022-04-26,nifty,week,call,ATM,
2022-04-26_2022-05-26.json,8266.0,16.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,8250,2022-04-26,2022-05-26,nifty,week,call,ATM,
2022-05-26_2022-06-25.json,8252.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,8250,2022-05-26,2022-06-24,nifty,week,call,ATM,
2022-06-25_2022-07-25.json,7875.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,7875,2022-06-27,2022-07-25,nifty,week,call,ATM,
2022-07-25_2022-08-24.json,7875.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,7875,2022-07-25,2022-08-24,nifty,week,call,ATM,
2022-08-24_2022-09-23.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,8250,2022-08-24,2022-09-23,nifty,week,call,ATM,
2022-09-23_2022-10-23.json,7500.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,7500,2022-09-23,2022-10-21,nifty,week,call,ATM,
2022-10-23_2022-11-22.json,7185.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,7125,2022-10-25,2022-11-22,nifty,week,call,ATM,
2022-11-22_2022-12-22.json,8625.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,8625,2022-11-22,2022-12-22,nifty,week,call,ATM,
2022-12-22_2023-01-21.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,8250,2022-12-22,2023-01-20,nifty,week,call,ATM,
2023-01-21_2023-02-20.json,7500.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,1.0,7500,2023-01-23,2023-02-20,nifty,week,call,ATM,
2023-02-20_2023-03-22.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8250,2023-02-20,2023-03-22,nifty,week,call,ATM,
2023-03-22_2023-04-21.json,7125.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,7125,2023-03-22,2023-04-21,nifty,week,call,ATM,
2023-04-21_2023-05-21.json,7512.0,12.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,7500,2023-04-21,2023-05-19,nifty,week,call,ATM,
2023-05-21_2023-06-20.json,8268.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8250,2023-05-22,2023-06-20,nifty,week,call,ATM,
2023-06-20_2023-07-20.json,8270.0,20.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,8250,2023-06-20,2023-07-20,nifty,week,call,ATM,
2023-07-20_2023-08-19.json,7894.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7875,2023-07-20,2023-08-18,nifty,week,call,ATM,
2023-08-19_2023-09-18.json,7894.0,19.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,7875,2023-08-21,2023-09-18,nifty,week,call,ATM,
2023-09-18_2023-10-18.json,7893.0,18.0,0.0,0.0,0.0,0.0,0.0,65.0,62.0,7875,2023-09-18,2023-10-18,nifty,week,call,ATM,
2023-10-18_2023-11-17.json,7954.0,79.0,0.0,0.0,0.0,0.0,0.0,59.0,30.0,7875,2023-10-18,2023-11-17,nifty,week,call,ATM,
2023-11-17_2023-12-17.json,7517.0,17.0,0.0,0.0,0.0,0.0,0.0,72.0,46.0,7500,2023-11-17,2023-12-15,nifty,week,call,ATM,
2023-12-17_2024-01-16.json,7892.0,17.0,0.0,0.0,0.0,0.0,0.0,73.0,43.0,7875,2023-12-18,2024-01-16,nifty,week,call,ATM,
2024-01-16_2024-02-15.json,8269.0,19.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,8250,2024-01-16,2024-02-15,nifty,week,call,ATM,
2024-02-15_2024-03-16.json,8001.0,19.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,7982,2024-02-15,2024-03-15,nifty,week,call,ATM,
2024-03-16_2024-04-15.json,6763.0,13.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,6750,2024-03-18,2024-04-15,nifty,week,call,ATM,
2024-04-15_2024-05-15.json,7881.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7875,2024-04-15,2024-05-15,nifty,week,call,ATM,
2024-05-15_2024-06-14.json,8637.0,12.0,0.0,0.0,0.0,0.0,1.0,52.0,269.0,8625,2024-05-15,2024-06-14,nifty,week,call,ATM,
2024-06-14_2024-07-14.json,7507.0,7.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,7500,2024-06-14,2024-07-12,nifty,week,call,ATM,
2024-07-14_2024-08-13.json,7886.0,11.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,7875,2024-07-15,2024-08-13,nifty,week,call,ATM,
2024-08-13_2024-09-12.json,8261.0,11.0,0.0,0.0,0.0,0.0,3.0,92.0,0.0,8250,2024-08-13,2024-09-12,nifty,week,call,ATM,
2024-09-12_2024-10-12.json,7885.0,10.0,0.0,0.0,0.0,0.0,2.0,53.0,0.0,7875,2024-09-12,2024-10-11,nifty,week,call,ATM,
2024-10-12_2024-11-11.json,7572.0,72.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,7500,2024-10-14,2024-11-11,nifty,week,call,ATM,
2024-11-11_2024-12-11.json,7878.0,3.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,7875,2024-11-11,2024-12-11,nifty,week,call,ATM,
2024-12-11_2025-01-10.json,8254.0,4.0,0.0,0.0,0.0,0.0,1.0,73.0,0.0,8250,2024-12-11,2025-01-10,nifty,week,call,ATM,
2025-01-10_2025-02-09.json,8252.0,2.0,0.0,0.0,0.0,0.0,2.0,148.0,0.0,8250,2025-01-10,2025-02-07,nifty,week,call,ATM,
2025-02-09_2025-03-11.json,7879.0,4.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,7875,2025-02-10,2025-03-11,nifty,week,call,ATM,
2025-03-11_2025-04-10.json,7503.0,3.0,0.0,0.0,0.0,0.0,2.0,149.0,1.0,7500,2025-03-11,2025-04-09,nifty,week,call,ATM,
2025-04-10_2025-05-10.json,6751.0,1.0,0.0,0.0,0.0,0.0,12.0,105.0,1.0,6750,2025-04-11,2025-05-09,nifty,week,call,ATM,
2025-05-10_2025-06-09.json,7878.0,3.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,7875,2025-05-12,2025-06-09,nifty,week,call,ATM,
2025-06-09_2025-07-09.json,8625.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,8625,2025-06-09,2025-07-09,nifty,week,call,ATM,
2025-07-09_2025-08-08.json,8626.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,8625,2025-07-09,2025-08-08,nifty,week,call,ATM,
2025-08-08_2025-09-07.json,7125.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,7125,2025-08-08,2025-09-05,nifty,week,call,ATM,
2025-09-07_2025-10-07.json,7875.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,9.0,7875,2025-09-08,2025-10-07,nifty,week,call,ATM,
2025-10-07_2025-11-06.json,7605.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,59.0,7605,2025-10-07,2025-11-06,nifty,week,call,ATM,
2025-11-06_2025-12-06.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,8250,2025-11-06,2025-12-05,nifty,week,call,ATM,
2025-12-06_2026-01-05.json,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,7500,2025-12-08,2026-01-05,nifty,week,call,ATM,
2026-01-05_2026-02-04.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8250,2026-01-05,2026-02-04,nifty,week,call,ATM,
2026-02-04_2026-03-06.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,8250,2026-02-04,2026-03-06,nifty,week,call,ATM,
2026-03-06_2026-04-05.json,6746.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,6746,2026-03-06,2026-04-02,nifty,week,call,ATM,
2026-04-05_2026-04-30.json,6716.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,6716,2026-04-06,2026-04-30,nifty,week,call,ATM,
2021-01-01_2021-01-31.json,7499.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,7499,2021-01-01,2021-01-29,nifty,week,call,ATMm1,
2021-01-31_2021-03-02.json,8249.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,230.0,8249,2021-02-01,2021-03-02,nifty,week,call,ATMm1,
2021-03-02_2021-04-01.json,7875.0,0.0,0.0,0.0,0.0,0.0,3.0,89.0,0.0,7875,2021-03-02,2021-04-01,nifty,week,call,ATMm1,
2021-04-01_2021-05-01.json,7125.0,0.0,0.0,0.0,0.0,0.0,3.0,106.0,0.0,7125,2021-04-01,2021-04-30,nifty,week,call,ATMm1,
2021-05-01_2021-05-31.json,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,7500,2021-05-03,2021-05-31,nifty,week,call,ATMm1,
2021-05-31_2021-06-30.json,8625.0,0.0,0.0,0.0,0.0,0.0,2.0,122.0,0.0,8625,2021-05-31,2021-06-30,nifty,week,call,ATMm1,
2021-06-30_2021-07-30.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,8250,2021-06-30,2021-07-30,nifty,week,call,ATMm1,
2021-07-30_2021-08-29.json,7505.0,5.0,0.0,0.0,0.0,0.0,4.0,153.0,0.0,7500,2021-07-30,2021-08-27,nifty,week,call,ATMm1,
2021-08-29_2021-09-28.json,7889.0,14.0,0.0,0.0,0.0,0.0,1.0,183.0,0.0,7875,2021-08-30,2021-09-28,nifty,week,call,ATMm1,
2021-09-28_2021-10-28.json,8268.0,18.0,0.0,0.0,0.0,0.0,7.0,141.0,0.0,8250,2021-09-28,2021-10-28,nifty,week,call,ATMm1,
2021-10-28_2021-11-27.json,7202.0,77.0,0.0,0.0,0.0,0.0,7.0,74.0,0.0,7125,2021-10-28,2021-11-26,nifty,week,call,ATMm1,
2021-11-27_2021-12-27.json,7890.0,15.0,0.0,0.0,0.0,0.0,5.0,110.0,0.0,7875,2021-11-29,2021-12-27,nifty,week,call,ATMm1,
2021-12-27_2022-01-26.json,8271.0,21.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,8250,2021-12-27,2022-01-25,nifty,week,call,ATMm1,
2022-01-26_2022-02-25.json,8264.0,14.0,0.0,0.0,0.0,0.0,12.0,77.0,1.0,8250,2022-01-27,2022-02-25,nifty,week,call,ATMm1,
2022-02-25_2022-03-27.json,7140.0,15.0,0.0,0.0,0.0,0.0,5.0,58.0,3.0,7125,2022-02-25,2022-03-25,nifty,week,call,ATMm1,
2022-03-27_2022-04-26.json,7514.0,14.0,0.0,0.0,0.0,0.0,1.0,93.0,0.0,7500,2022-03-28,2022-04-26,nifty,week,call,ATMm1,
2022-04-26_2022-05-26.json,8265.0,15.0,0.0,0.0,0.0,0.0,6.0,154.0,0.0,8250,2022-04-26,2022-05-26,nifty,week,call,ATMm1,
2022-05-26_2022-06-25.json,8252.0,2.0,0.0,0.0,0.0,0.0,2.0,154.0,0.0,8250,2022-05-26,2022-06-24,nifty,week,call,ATMm1,
2022-06-25_2022-07-25.json,7875.0,0.0,0.0,0.0,0.0,0.0,6.0,215.0,0.0,7875,2022-06-27,2022-07-25,nifty,week,call,ATMm1,
2022-07-25_2022-08-24.json,7875.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,0.0,7875,2022-07-25,2022-08-24,nifty,week,call,ATMm1,
2022-08-24_2022-09-23.json,8250.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,1.0,8250,2022-08-24,2022-09-23,nifty,week,call,ATMm1,
2022-09-23_2022-10-23.json,7500.0,0.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,7500,2022-09-23,2022-10-21,nifty,week,call,ATMm1,
2022-10-23_2022-11-22.json,7185.0,60.0,0.0,0.0,0.0,0.0,3.0,47.0,2.0,7125,2022-10-25,2022-11-22,nifty,week,call,ATMm1,
2022-11-22_2022-12-22.json,8625.0,0.0,0.0,0.0,0.0,0.0,5.0,114.0,1.0,8625,2022-11-22,2022-12-22,nifty,week,call,ATMm1,
2022-12-22_2023-01-21.json,8250.0,0.0,0.0,0.0,0.0,0.0,4.0,71.0,1.0,8250,2022-12-22,2023-01-20,nifty,week,call,ATMm1,
2023-01-21_2023-02-20.json,7500.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,1.0,7500,2023-01-23,2023-02-20,nifty,week,call,ATMm1,
2023-02-20_2023-03-22.json,8250.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,8250,2023-02-20,2023-03-22,nifty,week,call,ATMm1,
2023-03-22_2023-04-21.json,7125.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,1.0,7125,2023-03-22,2023-04-21,nifty,week,call,ATMm1,
2023-04-21_2023-05-21.json,7513.0,13.0,0.0,0.0,0.0,0.0,2.0,119.0,2.0,7500,2023-04-21,2023-05-19,nifty,week,call,ATMm1,
2023-05-21_2023-06-20.json,8270.0,20.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,8250,2023-05-22,2023-06-20,nifty,week,call,ATMm1,
2023-06-20_2023-07-20.json,8271.0,21.0,0.0,0.0,0.0,0.0,2.0,166.0,0.0,8250,2023-06-20,2023-07-20,nifty,week,call,ATMm1,
2023-07-20_2023-08-19.json,7894.0,19.0,0.0,0.0,0.0,0.0,3.0,117.0,0.0,7875,2023-07-20,2023-08-18,nifty,week,call,ATMm1,
2023-08-19_2023-09-18.json,7896.0,21.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0,7875,2023-08-21,2023-09-18,nifty,week,call,ATMm1,
2023-09-18_2023-10-18.json,7894.0,19.0,0.0,0.0,0.0,0.0,1.0,565.0,0.0,7875,2023-09-18,2023-10-18,nifty,week,call,ATMm1,
2023-10-18_2023-11-17.json,7952.0,77.0,0.0,0.0,0.0,0.0,4.0,499.0,0.0,7875,2023-10-18,2023-11-17,nifty,week,call,ATMm1,
2023-11-17_2023-12-17.json,7518.0,18.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,7500,2023-11-17,2023-12-15,nifty,week,call,ATMm1,
2023-12-17_2024-01-16.json,7892.0,17.0,0.0,0.0,0.0,0.0,0.0,441.0,3.0,7875,2023-12-18,2024-01-16,nifty,week,call,ATMm1,
2024-01-16_2024-02-15.json,8270.0,20.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,8250,2024-01-16,2024-02-15,nifty,week,call,ATMm1,
2024-02-15_2024-03-16.json,8003.0,21.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,7982,2024-02-15,2024-03-15,nifty,week,call,ATMm1,
2024-03-16_2024-04-15.json,6760.0,10.0,0.0,0.0,0.0,0.0,1.0,240.0,8.0,6750,2024-03-18,2024-04-15,nifty,week,call,ATMm1,
2024-04-15_2024-05-15.json,7880.0,5.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,7875,2024-04-15,2024-05-15,nifty,week,call,ATMm1,
2024-05-15_2024-06-14.json,8635.0,10.0,0.0,0.0,0.0,0.0,2.0,188.0,269.0,8625,2024-05-15,2024-06-14,nifty,week,call,ATMm1,
2024-06-14_2024-07-14.json,7506.0,6.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,7500,2024-06-14,2024-07-12,nifty,week,call,ATMm1,
2024-07-14_2024-08-13.json,7886.0,11.0,0.0,0.0,0.0,0.0,4.0,89.0,0.0,7875,2024-07-15,2024-08-13,nifty,week,call,ATMm1,
2024-08-13_2024-09-12.json,8261.0,11.0,0.0,0.0,0.0,0.0,3.0,451.0,0.0,8250,2024-08-13,2024-09-12,nifty,week,call,ATMm1,
2024-09-12_2024-10-12.json,7885.0,10.0,0.0,0.0,0.0,0.0,5.0,256.0,0.0,7875,2024-09-12,2024-10-11,nifty,week,call,ATMm1,
2024-10-12_2024-11-11.json,7572.0,72.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,7500,2024-10-14,2024-11-11,nifty,week,call,ATMm1,
2024-11-11_2024-12-11.json,7878.0,3.0,0.0,0.0,0.0,0.0,1.0,404.0,0.0,7875,2024-11-11,2024-12-11,nifty,week,call,ATMm1,
2024-12-11_2025-01-10.json,8254.0,4.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,8250,2024-12-11,2025-01-10,nifty,week,call,ATMm1,
2025-01-10_2025-02-09.json,8252.0,2.0,0.0,0.0,0.0,0.0,0.0,673.0,0.0,8250,2025-01-10,2025-02-07,nifty,week,call,ATMm1,
2025-02-09_2025-03-11.json,7879.0,4.0,0.0,0.0,0.0,0.0,3.0,96.0,0.0,7875,2025-02-10,2025-03-11,nifty,week,call,ATMm1,
2025-03-11_2025-04-10.json,7504.0,4.0,0.0,0.0,0.0,0.0,2.0,565.0,2.0,7500,2025-03-11,2025-04-09,nifty,week,call,ATMm1,
2025-04-10_2025-05-10.json,6751.0,1.0,0.0,0.0,0.0,0.0,13.0,425.0,0.0,6750,2025-04-11,2025-05-09,nifty,week,call,ATMm1,
2025-05-10_2025-06-09.json,7878.0,3.0,0.0,0.0,0.0,0.0,1.0,224.0,0.0,7875,2025-05-12,2025-06-09,nifty,week,call,ATMm1,
2025-06-09_2025-07-09.json,8625.0,0.0,0.0,0.0,0.0,0.0,8.0,69.0,0.0,8625,2025-06-09,2025-07-09,nifty,week,call,ATMm1,
2025-07-09_2025-08-08.json,8625.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,2.0,8625,2025-07-09,2025-08-08,nifty,week,call,ATMm1,
2025-08-08_2025-09-07.json,7125.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,12.0,7125,2025-08-08,2025-09-05,nifty,week,call,ATMm1,
2025-09-07_2025-10-07.json,7875.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,7.0,7875,2025-09-08,2025-10-07,nifty,week,call,ATMm1,
2025-10-07_2025-11-06.json,7605.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,65.0,7605,2025-10-07,2025-11-06,nifty,week,call,ATMm1,
2025-11-06_2025-12-06.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,8.0,8250,2025-11-06,2025-12-05,nifty,week,call,ATMm1,
2025-12-06_2026-01-05.json,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,7500,2025-12-08,2026-01-05,nifty,week,call,ATMm1,
2026-01-05_2026-02-04.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,8250,2026-01-05,2026-02-04,nifty,week,call,ATMm1,
2026-02-04_2026-03-06.json,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,8250,2026-02-04,2026-03-06,nifty,week,call,ATMm1,
2026-03-06_2026-04-05.json,6746.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,6746,2026-03-06,2026-04-02,nifty,week,call,ATMm1,
2026-04-05_2026-04-30.json,6716.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,2.0,6716,2026-04-06,2026-04-30,nifty,week,call,ATMm1,
2021-01-01_2021-01-31.json,7473.0,0.0,0.0,0.0,0.0,0.0,0.0,3680.0,5101.0,7473,2021-01-01,2021-01-29,nifty,week,call,ATMm10,
2021-01-31_2021-03-02.json,8221.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0,4945.0,8221,2021-02-01,2021-03-02,nifty,week,call,ATMm10,
2021-03-02_2021-04-01.json,7870.0,0.0,0.0,0.0,0.0,0.0,0.0,1776.0,5106.0,7870,2021-03-02,2021-04-01,nifty,week,call,ATMm10,
2021-04-01_2021-05-01.json,7107.0,0.0,0.0,0.0,0.0,0.0,1.0,2626.0,4707.0,7107,2021-04-01,2021-04-30,nifty,week,call,ATMm10,
2021-05-01_2021-05-31.json,7490.0,0.0,0.0,0.0,0.0,0.0,0.0,3448.0,4605.0,7490,2021-05-03,2021-05-31,nifty,week,call,ATMm10,
2021-05-31_2021-06-30.json,8582.0,0.0,0.0,0.0,0.0,0.0,7.0,6911.0,6033.0,8582,2021-05-31,2021-06-30,nifty,week,call,ATMm10,
2021-06-30_2021-07-30.json,8221.0,0.0,0.0,0.0,0.0,0.0,0.0,7221.0,6728.0,8221,2021-06-30,2021-07-30,nifty,week,call,ATMm10,
2021-07-30_2021-08-29.json,7498.0,0.0,0.0,0.0,0.0,0.0,0.0,7164.0,4219.0,7498,2021-07-30,2021-08-27,nifty,week,call,ATMm10,
2021-08-29_2021-09-28.json,7847.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.0,4149.0,7847,2021-08-30,2021-09-28,nifty,week,call,ATMm10,
2021-09-28_2021-10-28.json,8235.0,0.0,0.0,0.0,0.0,0.0,1.0,4428.0,3818.0,8235,2021-09-28,2021-10-28,nifty,week,call,ATMm10,
2021-10-28_2021-11-27.json,7106.0,17.0,0.0,0.0,0.0,0.0,2.0,2363.0,4616.0,7089,2021-10-28,2021-11-26,nifty,week,call,ATMm10,
2021-11-27_2021-12-27.json,7868.0,2.0,0.0,0.0,0.0,0.0,0.0,2425.0,4196.0,7866,2021-11-29,2021-12-27,nifty,week,call,ATMm10,
2021-12-27_2022-01-26.json,8245.0,2.0,0.0,0.0,0.0,0.0,15.0,3973.0,3652.0,8243,2021-12-27,2022-01-25,nifty,week,call,ATMm10,
2022-01-26_2022-02-25.json,8251.0,1.0,0.0,0.0,0.0,0.0,0.0,2670.0,3489.0,8250,2022-01-27,2022-02-25,nifty,week,call,ATMm10,
2022-02-25_2022-03-27.json,7123.0,1.0,0.0,0.0,0.0,0.0,0.0,1001.0,2638.0,7122,2022-02-25,2022-03-25,nifty,week,call,ATMm10,
2022-03-27_2022-04-26.json,7489.0,1.0,0.0,0.0,0.0,0.0,0.0,1727.0,2768.0,7488,2022-03-28,2022-04-26,nifty,week,call,ATMm10,
2022-04-26_2022-05-26.json,8245.0,2.0,0.0,0.0,0.0,0.0,0.0,3193.0,3855.0,8243,2022-04-26,2022-05-26,nifty,week,call,ATMm10,
2022-05-26_2022-06-25.json,8239.0,0.0,0.0,0.0,0.0,0.0,0.0,3666.0,3443.0,8239,2022-05-26,2022-06-24,nifty,week,call,ATMm10,
2022-06-25_2022-07-25.json,7871.0,0.0,0.0,0.0,0.0,0.0,0.0,6506.0,2372.0,7871,2022-06-27,2022-07-25,nifty,week,call,ATMm10,
2022-07-25_2022-08-24.json,7871.0,0.0,0.0,0.0,0.0,0.0,0.0,4310.0,2289.0,7871,2022-07-25,2022-08-24,nifty,week,call,ATMm10,
2022-08-24_2022-09-23.json,8227.0,0.0,0.0,0.0,0.0,0.0,1.0,3349.0,3228.0,8227,2022-08-24,2022-09-23,nifty,week,call,ATMm10,
2022-09-23_2022-10-23.json,7497.0,0.0,0.0,0.0,0.0,0.0,0.0,4957.0,2412.0,7497,2022-09-23,2022-10-21,nifty,week,call,ATMm10,
2022-10-23_2022-11-22.json,7178.0,57.0,0.0,0.0,0.0,0.0,0.0,2785.0,3226.0,7121,2022-10-25,2022-11-22,nifty,week,call,ATMm10,
2022-11-22_2022-12-22.json,8604.0,0.0,0.0,0.0,0.0,0.0,10.0,2086.0,4482.0,8604,2022-11-22,2022-12-22,nifty,week,call,ATMm10,
2022-12-22_2023-01-21.json,8233.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3843.0,8233,2022-12-22,2023-01-20,nifty,week,call,ATMm10,
2023-01-21_2023-02-20.json,7492.0,0.0,0.0,0.0,0.0,0.0,0.0,3245.0,3324.0,7492,2023-01-23,2023-02-20,nifty,week,call,ATMm10,
2023-02-20_2023-03-22.json,8227.0,0.0,0.0,0.0,0.0,0.0,0.0,4173.0,4193.0,8227,2023-02-20,2023-03-22,nifty,week,call,ATMm10,
2023-03-22_2023-04-21.json,7122.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.0,2829.0,7122,2023-03-22,2023-04-21,nifty,week,call,ATMm10,
2023-04-21_2023-05-21.json,7496.0,0.0,0.0,0.0,0.0,0.0,0.0,2901.0,3277.0,7496,2023-04-21,2023-05-19,nifty,week,call,ATMm10,
2023-05-21_2023-06-20.json,8240.0,1.0,0.0,0.0,0.0,0.0,2.0,2666.0,3730.0,8239,2023-05-22,2023-06-20,nifty,week,call,ATMm10,
2023-06-20_2023-07-20.json,8239.0,0.0,0.0,0.0,0.0,0.0,1.0,5786.0,2949.0,8239,2023-06-20,2023-07-20,nifty,week,call,ATMm10,
2023-07-20_2023-08-19.json,7854.0,0.0,0.0,0.0,0.0,0.0,3.0,5218.0,3487.0,7854,2023-07-20,2023-08-18,nifty,week,call,ATMm10,
2023-08-19_2023-09-18.json,7863.0,2.0,0.0,0.0,0.0,0.0,0.0,5964.0,3529.0,7861,2023-08-21,2023-09-18,nifty,week,call,ATMm10,
2023-09-18_2023-10-18.json,7852.0,0.0,0.0,0.0,0.0,0.0,0.0,4509.0,4122.0,7852,2023-09-18,2023-10-18,nifty,week,call,ATMm10,
